Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
5/2/2007;11:17:00;0.326;0.084;237.860;1.400;0.000;0.000;0.000
5/2/2007;11:18:00;0.348;0.100;238.330;1.600;0.000;0.000;0.000
5/2/2007;11:19:00;0.434;0.218;238.400;2.000;0.000;0.000;0.000
5/2/2007;11:20:00;0.430;0.216;238.190;2.000;0.000;0.000;0.000
5/2/2007;11:21:00;0.426;0.216;238.260;2.000;0.000;0.000;0.000
5/2/2007;11:22:00;0.430;0.222;239.080;2.000;0.000;0.000;0.000
5/2/2007;11:23:00;0.432;0.224;239.500;2.000;0.000;0.000;0.000
5/2/2007;11:24:00;0.430;0.222;239.350;2.000;0.000;0.000;0.000
5/2/2007;11:25:00;0.424;0.216;238.250;2.000;0.000;0.000;0.000
5/2/2007;11:26:00;0.422;0.216;237.920;2.000;0.000;0.000;0.000
5/2/2007;11:27:00;0.392;0.172;236.770;1.800;0.000;0.000;0.000
5/2/2007;11:28:00;0.348;0.108;236.560;1.600;0.000;0.000;0.000
5/2/2007;11:29:00;0.350;0.110;237.180;1.600;0.000;0.000;0.000
5/2/2007;11:30:00;0.350;0.116;238.150;1.600;0.000;0.000;0.000
5/2/2007;11:31:00;0.352;0.118;238.730;1.600;0.000;0.000;0.000
5/2/2007;11:32:00;0.348;0.116;238.330;1.600;0.000;0.000;0.000
5/2/2007;11:33:00;0.288;0.000;239.000;1.200;0.000;0.000;0.000
5/2/2007;11:34:00;0.252;0.000;239.190;1.000;0.000;0.000;0.000
5/2/2007;11:35:00;0.252;0.000;238.950;1.000;0.000;0.000;0.000
5/2/2007;11:36:00;0.252;0.000;239.170;1.000;0.000;0.000;0.000
5/2/2007;11:37:00;0.256;0.000;239.250;1.000;0.000;0.000;0.000
5/2/2007;11:38:00;0.258;0.000;238.450;1.000;0.000;0.000;0.000
5/2/2007;11:39:00;0.256;0.000;237.790;1.000;0.000;0.000;0.000
5/2/2007;11:40:00;0.256;0.000;238.240;1.000;0.000;0.000;0.000
5/2/2007;11:41:00;0.256;0.000;237.790;1.000;0.000;0.000;0.000
5/2/2007;11:42:00;0.256;0.000;237.930;1.000;0.000;0.000;0.000
5/2/2007;11:43:00;0.258;0.000;238.580;1.000;0.000;0.000;0.000
5/2/2007;11:44:00;0.258;0.000;238.770;1.000;0.000;0.000;0.000
5/2/2007;11:45:00;0.258;0.000;238.900;1.000;0.000;0.000;0.000
5/2/2007;11:46:00;0.258;0.000;238.860;1.000;0.000;0.000;0.000
5/2/2007;11:47:00;0.252;0.000;239.050;1.000;0.000;0.000;0.000
5/2/2007;11:48:00;0.252;0.000;239.080;1.000;0.000;0.000;0.000
5/2/2007;11:49:00;0.252;0.000;239.080;1.000;0.000;0.000;0.000
5/2/2007;11:50:00;0.252;0.000;238.850;1.000;0.000;0.000;0.000
5/2/2007;11:51:00;0.254;0.000;239.660;1.000;0.000;0.000;0.000
5/2/2007;11:52:00;0.258;0.000;239.530;1.000;0.000;0.000;0.000
5/2/2007;11:53:00;0.258;0.000;238.490;1.000;0.000;0.000;0.000
5/2/2007;11:54:00;0.256;0.000;238.080;1.000;0.000;0.000;0.000
5/2/2007;11:55:00;0.256;0.000;238.200;1.000;0.000;0.000;0.000
5/2/2007;11:56:00;0.256;0.000;237.560;1.000;0.000;0.000;0.000
5/2/2007;11:57:00;0.264;0.000;238.110;1.200;0.000;0.000;0.000
5/2/2007;11:58:00;0.376;0.118;238.450;1.600;0.000;0.000;0.000
5/2/2007;11:59:00;0.366;0.116;238.490;1.600;0.000;0.000;0.000
5/2/2007;12:00:00;0.402;0.154;238.650;1.800;0.000;0.000;0.000
5/2/2007;12:01:00;0.430;0.216;238.200;2.000;0.000;0.000;0.000
5/2/2007;12:02:00;0.430;0.216;238.200;2.000;0.000;0.000;0.000
5/2/2007;12:03:00;0.428;0.214;237.970;2.000;0.000;0.000;0.000
5/2/2007;12:04:00;0.426;0.218;238.400;2.000;0.000;0.000;0.000
5/2/2007;12:05:00;0.424;0.216;238.090;2.000;0.000;0.000;0.000
5/2/2007;12:06:00;0.424;0.222;239.240;2.000;0.000;0.000;0.000
5/2/2007;12:07:00;0.424;0.218;238.470;2.000;0.000;0.000;0.000
5/2/2007;12:08:00;0.424;0.216;238.180;2.000;0.000;0.000;0.000
5/2/2007;12:09:00;0.422;0.216;237.890;2.000;0.000;0.000;0.000
5/2/2007;12:10:00;0.420;0.218;238.160;2.000;0.000;0.000;0.000
5/2/2007;12:11:00;0.420;0.218;238.220;2.000;0.000;0.000;0.000
5/2/2007;12:12:00;0.372;0.158;238.750;1.600;0.000;0.000;0.000
5/2/2007;12:13:00;0.320;0.088;238.410;1.400;0.000;0.000;0.000
5/2/2007;12:14:00;0.298;0.058;238.510;1.200;0.000;0.000;0.000
5/2/2007;12:15:00;0.250;0.000;238.440;1.000;0.000;0.000;0.000
5/2/2007;12:16:00;0.250;0.000;238.400;1.000;0.000;0.000;0.000
5/2/2007;12:17:00;0.250;0.000;238.530;1.000;0.000;0.000;0.000
5/2/2007;12:18:00;0.252;0.000;239.000;1.000;0.000;0.000;0.000
5/2/2007;12:19:00;0.252;0.000;238.990;1.000;0.000;0.000;0.000
5/2/2007;12:20:00;0.252;0.000;238.650;1.000;0.000;0.000;0.000
5/2/2007;12:21:00;0.254;0.000;239.550;1.000;0.000;0.000;0.000
5/2/2007;12:22:00;0.256;0.000;239.100;1.000;0.000;0.000;0.000
5/2/2007;12:23:00;0.260;0.000;239.190;1.200;0.000;0.000;0.000
5/2/2007;12:24:00;0.258;0.000;238.880;1.000;0.000;0.000;0.000
5/2/2007;12:25:00;0.254;0.000;239.210;1.000;0.000;0.000;0.000
5/2/2007;12:26:00;0.254;0.000;240.160;1.000;0.000;0.000;0.000
5/2/2007;12:27:00;0.256;0.000;240.730;1.000;0.000;0.000;0.000
5/2/2007;12:28:00;0.254;0.000;240.490;1.000;0.000;0.000;0.000
5/2/2007;12:29:00;0.254;0.000;240.370;1.000;0.000;0.000;0.000
5/2/2007;12:30:00;0.254;0.000;240.340;1.000;0.000;0.000;0.000
5/2/2007;12:31:00;0.254;0.000;239.690;1.000;0.000;0.000;0.000
5/2/2007;12:32:00;0.254;0.000;239.760;1.000;0.000;0.000;0.000
5/2/2007;12:33:00;0.254;0.000;240.290;1.000;0.000;0.000;0.000
5/2/2007;12:34:00;0.256;0.000;240.530;1.000;0.000;0.000;0.000
5/2/2007;12:35:00;0.254;0.000;240.210;1.000;0.000;0.000;0.000
5/2/2007;12:36:00;0.290;0.000;240.520;1.400;0.000;0.000;0.000
5/2/2007;12:37:00;0.532;0.120;238.970;3.600;0.000;0.000;0.000
5/2/2007;12:38:00;3.126;0.086;235.810;13.200;0.000;0.000;0.000
5/2/2007;12:39:00;3.238;0.086;235.710;13.600;0.000;0.000;0.000
5/2/2007;12:40:00;3.362;0.080;234.870;14.200;0.000;0.000;0.000
5/2/2007;12:41:00;1.248;0.108;238.360;7.000;0.000;0.000;0.000
5/2/2007;12:42:00;2.006;0.488;237.480;9.400;0.000;0.000;0.000
5/2/2007;12:43:00;1.366;0.376;238.250;6.600;0.000;0.000;0.000
5/2/2007;12:44:00;2.212;0.540;238.410;10.000;0.000;0.000;0.000
5/2/2007;12:45:00;2.576;0.562;238.450;11.200;0.000;0.000;0.000
5/2/2007;12:46:00;2.250;0.470;237.580;10.000;0.000;0.000;0.000
5/2/2007;12:47:00;1.122;0.406;238.430;5.000;0.000;0.000;0.000
5/2/2007;12:48:00;1.106;0.404;238.900;4.800;0.000;0.000;0.000
5/2/2007;12:49:00;1.102;0.400;238.590;4.800;0.000;0.000;0.000
5/2/2007;12:50:00;1.102;0.396;238.530;4.800;0.000;0.000;0.000
5/2/2007;12:51:00;1.102;0.400;239.190;4.800;0.000;0.000;0.000
5/2/2007;12:52:00;0.930;0.278;239.110;4.000;0.000;0.000;0.000
5/2/2007;12:53:00;0.866;0.236;239.590;3.800;0.000;0.000;0.000
5/2/2007;12:54:00;0.834;0.194;239.650;3.600;0.000;0.000;0.000
5/2/2007;12:55:00;0.772;0.104;239.690;3.200;0.000;0.000;0.000
5/2/2007;12:56:00;0.774;0.104;239.560;3.200;0.000;0.000;0.000
5/2/2007;12:57:00;0.776;0.104;239.830;3.400;0.000;0.000;0.000
5/2/2007;12:58:00;0.774;0.106;240.220;3.200;0.000;0.000;0.000
5/2/2007;12:59:00;0.780;0.106;239.930;3.400;0.000;0.000;0.000
5/2/2007;13:00:00;0.776;0.108;240.270;3.400;0.000;0.000;0.000
5/2/2007;13:01:00;0.756;0.078;240.160;3.200;0.000;0.000;0.000
5/2/2007;13:02:00;0.708;0.000;240.340;3.000;0.000;0.000;0.000
5/2/2007;13:03:00;0.700;0.000;239.060;3.000;0.000;0.000;0.000
5/2/2007;13:04:00;0.700;0.000;238.880;3.000;0.000;0.000;0.000
5/2/2007;13:05:00;0.704;0.000;238.870;3.000;0.000;0.000;0.000
5/2/2007;13:06:00;0.704;0.000;238.000;3.000;0.000;0.000;0.000
5/2/2007;13:07:00;0.732;0.000;237.310;3.200;0.000;0.000;0.000
5/2/2007;13:08:00;0.774;0.112;237.260;3.400;0.000;1.000;0.000
5/2/2007;13:09:00;0.776;0.116;237.700;3.400;0.000;1.000;0.000
5/2/2007;13:10:00;0.776;0.116;237.840;3.400;0.000;1.000;0.000
5/2/2007;13:11:00;0.774;0.114;237.550;3.400;0.000;2.000;0.000
5/2/2007;13:12:00;0.774;0.114;237.200;3.400;0.000;1.000;0.000
5/2/2007;13:13:00;0.778;0.116;238.060;3.400;0.000;2.000;0.000
5/2/2007;13:14:00;0.778;0.116;238.270;3.400;0.000;1.000;0.000
5/2/2007;13:15:00;0.780;0.118;238.360;3.400;0.000;1.000;0.000
5/2/2007;13:16:00;0.780;0.120;238.800;3.400;0.000;2.000;0.000
5/2/2007;13:17:00;0.782;0.118;238.760;3.400;0.000;1.000;0.000
5/2/2007;13:18:00;0.846;0.184;239.140;3.600;0.000;1.000;0.000
5/2/2007;13:19:00;0.892;0.250;238.920;3.800;0.000;2.000;0.000
5/2/2007;13:20:00;0.888;0.248;238.640;3.800;0.000;1.000;0.000
5/2/2007;13:21:00;0.880;0.252;239.080;3.800;0.000;2.000;0.000
5/2/2007;13:22:00;0.890;0.252;239.240;3.800;0.000;1.000;0.000
5/2/2007;13:23:00;0.888;0.252;239.040;3.800;0.000;1.000;0.000
5/2/2007;13:24:00;0.886;0.252;238.900;3.800;0.000;1.000;0.000
5/2/2007;13:25:00;0.878;0.246;238.230;3.800;0.000;2.000;0.000
5/2/2007;13:26:00;0.872;0.246;238.220;3.800;0.000;1.000;0.000
5/2/2007;13:27:00;0.870;0.246;238.320;3.800;0.000;1.000;0.000
5/2/2007;13:28:00;0.868;0.248;238.490;3.800;0.000;1.000;0.000
5/2/2007;13:29:00;0.864;0.250;238.760;3.800;0.000;2.000;0.000
5/2/2007;13:30:00;0.778;0.236;238.410;3.400;0.000;1.000;0.000
5/2/2007;13:31:00;0.736;0.228;237.780;3.200;0.000;1.000;0.000
5/2/2007;13:32:00;0.738;0.230;238.120;3.200;0.000;1.000;0.000
5/2/2007;13:33:00;0.674;0.140;238.960;2.800;0.000;2.000;0.000
5/2/2007;13:34:00;0.706;0.158;239.220;3.000;0.000;1.000;0.000
5/2/2007;13:35:00;0.724;0.208;239.250;3.000;0.000;1.000;0.000
5/2/2007;13:36:00;0.682;0.208;239.370;3.000;0.000;1.000;0.000
5/2/2007;13:37:00;0.652;0.210;239.220;2.800;0.000;1.000;0.000
5/2/2007;13:38:00;0.678;0.114;239.010;2.800;0.000;0.000;0.000
5/2/2007;13:39:00;0.680;0.114;239.170;2.800;0.000;0.000;0.000
5/2/2007;13:40:00;0.490;0.112;238.470;2.200;0.000;0.000;0.000
5/2/2007;13:41:00;0.366;0.116;239.960;1.600;0.000;0.000;0.000
5/2/2007;13:42:00;0.366;0.114;239.660;1.600;0.000;0.000;0.000
5/2/2007;13:43:00;0.364;0.114;239.390;1.600;0.000;0.000;0.000
5/2/2007;13:44:00;0.362;0.112;239.140;1.600;0.000;0.000;0.000
5/2/2007;13:45:00;0.364;0.114;239.480;1.600;0.000;0.000;0.000
5/2/2007;13:46:00;0.358;0.112;239.250;1.600;0.000;0.000;0.000
5/2/2007;13:47:00;0.348;0.100;239.630;1.600;0.000;0.000;0.000
5/2/2007;13:48:00;0.294;0.000;240.220;1.200;0.000;0.000;0.000
5/2/2007;13:49:00;0.292;0.000;240.540;1.200;0.000;0.000;0.000
5/2/2007;13:50:00;0.292;0.000;240.250;1.200;0.000;0.000;0.000
5/2/2007;13:51:00;0.292;0.000;239.860;1.200;0.000;0.000;0.000
5/2/2007;13:52:00;0.296;0.000;239.930;1.200;0.000;0.000;0.000
5/2/2007;13:53:00;0.298;0.000;239.110;1.200;0.000;0.000;0.000
5/2/2007;13:54:00;0.292;0.000;239.510;1.200;0.000;0.000;0.000
5/2/2007;13:55:00;0.300;0.000;239.570;1.200;0.000;0.000;0.000
5/2/2007;13:56:00;0.298;0.000;239.190;1.200;0.000;0.000;0.000
5/2/2007;13:57:00;0.328;0.000;238.270;1.400;0.000;0.000;0.000
5/2/2007;13:58:00;0.406;0.138;238.570;1.800;0.000;0.000;0.000
5/2/2007;13:59:00;0.402;0.138;238.230;1.800;0.000;0.000;0.000
5/2/2007;14:00:00;0.392;0.138;238.530;1.800;0.000;0.000;0.000
5/2/2007;14:01:00;0.396;0.150;240.620;1.800;0.000;0.000;0.000
5/2/2007;14:02:00;0.398;0.154;241.420;1.800;0.000;0.000;0.000
5/2/2007;14:03:00;0.404;0.156;241.130;1.800;0.000;0.000;0.000
5/2/2007;14:04:00;0.528;0.130;241.070;2.400;0.000;0.000;0.000
5/2/2007;14:05:00;0.666;0.124;240.460;2.800;0.000;0.000;0.000
5/2/2007;14:06:00;0.666;0.134;241.140;2.800;0.000;0.000;0.000
5/2/2007;14:07:00;0.672;0.138;241.620;2.800;0.000;0.000;0.000
5/2/2007;14:08:00;0.672;0.136;241.390;2.800;0.000;0.000;0.000
5/2/2007;14:09:00;0.674;0.138;241.800;2.800;0.000;0.000;0.000
5/2/2007;14:10:00;0.670;0.134;240.880;2.800;0.000;0.000;0.000
5/2/2007;14:11:00;0.666;0.134;241.100;2.800;0.000;0.000;0.000
5/2/2007;14:12:00;0.596;0.000;241.370;2.400;0.000;0.000;0.000
5/2/2007;14:13:00;0.574;0.000;241.250;2.400;0.000;0.000;0.000
5/2/2007;14:14:00;0.576;0.000;241.940;2.400;0.000;0.000;0.000
5/2/2007;14:15:00;0.576;0.000;242.040;2.400;0.000;0.000;0.000
5/2/2007;14:16:00;0.452;0.000;242.230;2.000;0.000;0.000;0.000
5/2/2007;14:17:00;0.268;0.000;243.340;1.200;0.000;0.000;0.000
5/2/2007;14:18:00;0.262;0.000;243.200;1.000;0.000;0.000;0.000
5/2/2007;14:19:00;0.262;0.000;242.750;1.000;0.000;0.000;0.000
5/2/2007;14:20:00;0.314;0.062;242.490;1.400;0.000;0.000;0.000
5/2/2007;14:21:00;0.328;0.114;242.920;1.400;0.000;0.000;0.000
5/2/2007;14:22:00;0.386;0.114;243.280;1.600;0.000;0.000;0.000
5/2/2007;14:23:00;0.442;0.110;242.730;1.800;0.000;0.000;0.000
5/2/2007;14:24:00;1.464;0.094;241.310;6.200;0.000;0.000;15.000
5/2/2007;14:25:00;1.552;0.094;241.630;6.400;0.000;0.000;18.000
5/2/2007;14:26:00;1.534;0.094;241.380;6.200;0.000;0.000;19.000
5/2/2007;14:27:00;1.528;0.096;241.840;6.200;0.000;0.000;18.000
5/2/2007;14:28:00;1.536;0.104;243.130;6.200;0.000;0.000;18.000
5/2/2007;14:29:00;1.500;0.106;243.180;6.200;0.000;0.000;18.000
5/2/2007;14:30:00;1.422;0.104;242.990;5.800;0.000;0.000;18.000
5/2/2007;14:31:00;1.494;0.098;242.950;6.200;0.000;0.000;19.000
5/2/2007;14:32:00;1.744;0.094;243.010;7.200;0.000;0.000;18.000
5/2/2007;14:33:00;1.682;0.000;242.500;6.800;0.000;0.000;18.000
5/2/2007;14:34:00;1.670;0.000;242.960;6.800;0.000;0.000;18.000
5/2/2007;14:35:00;1.676;0.000;243.510;6.800;0.000;0.000;18.000
5/2/2007;14:36:00;1.670;0.000;243.250;6.800;0.000;0.000;18.000
5/2/2007;14:37:00;1.780;0.120;242.640;7.200;0.000;0.000;18.000
5/2/2007;14:38:00;1.768;0.126;241.990;7.200;0.000;0.000;18.000
5/2/2007;14:39:00;1.740;0.126;241.760;7.200;0.000;0.000;18.000
5/2/2007;14:40:00;1.474;0.138;242.380;6.000;0.000;0.000;18.000
5/2/2007;14:41:00;1.424;0.138;242.150;5.800;0.000;0.000;18.000
5/2/2007;14:42:00;1.418;0.136;241.750;5.800;0.000;0.000;18.000
5/2/2007;14:43:00;1.418;0.138;242.490;5.800;0.000;0.000;18.000
5/2/2007;14:44:00;1.424;0.142;243.180;5.800;0.000;0.000;18.000
5/2/2007;14:45:00;1.416;0.140;242.580;5.800;0.000;0.000;18.000
5/2/2007;14:46:00;1.406;0.134;241.740;5.800;0.000;0.000;18.000
5/2/2007;14:47:00;1.406;0.136;241.960;5.800;0.000;0.000;18.000
5/2/2007;14:48:00;1.404;0.136;241.770;5.800;0.000;0.000;18.000
5/2/2007;14:49:00;1.406;0.136;241.930;5.800;0.000;0.000;18.000
5/2/2007;14:50:00;1.398;0.132;241.260;5.800;0.000;0.000;18.000
5/2/2007;14:51:00;1.384;0.106;241.780;5.600;0.000;0.000;18.000
5/2/2007;14:52:00;1.316;0.000;241.820;5.400;0.000;0.000;17.000
5/2/2007;14:53:00;1.314;0.000;241.350;5.400;0.000;0.000;18.000
5/2/2007;14:54:00;1.318;0.000;241.780;5.400;0.000;0.000;18.000
5/2/2007;14:55:00;1.318;0.000;242.150;5.400;0.000;0.000;18.000
5/2/2007;14:56:00;1.312;0.000;241.970;5.400;0.000;0.000;18.000
5/2/2007;14:57:00;1.410;0.220;242.320;5.800;0.000;0.000;18.000
5/2/2007;14:58:00;1.362;0.000;243.100;5.600;0.000;0.000;18.000
5/2/2007;14:59:00;1.324;0.000;243.070;5.400;0.000;0.000;18.000
5/2/2007;15:00:00;1.326;0.000;243.260;5.400;0.000;0.000;18.000
5/2/2007;15:01:00;1.356;0.000;243.530;5.600;0.000;0.000;19.000
5/2/2007;15:02:00;1.396;0.000;243.870;5.600;0.000;0.000;18.000
5/2/2007;15:03:00;1.390;0.000;243.310;5.600;0.000;0.000;18.000
5/2/2007;15:04:00;1.390;0.000;243.360;5.600;0.000;0.000;18.000
5/2/2007;15:05:00;1.394;0.000;243.730;5.600;0.000;0.000;18.000
5/2/2007;15:06:00;1.472;0.094;243.420;6.000;0.000;0.000;18.000
5/2/2007;15:07:00;1.466;0.110;243.370;6.000;0.000;0.000;18.000
5/2/2007;15:08:00;1.470;0.112;243.680;6.000;0.000;0.000;19.000
5/2/2007;15:09:00;1.414;0.114;243.950;5.800;0.000;0.000;18.000
5/2/2007;15:10:00;1.406;0.114;243.770;5.800;0.000;0.000;18.000
5/2/2007;15:11:00;1.408;0.106;243.660;5.800;0.000;0.000;18.000
5/2/2007;15:12:00;1.438;0.088;243.420;5.800;0.000;0.000;18.000
5/2/2007;15:13:00;1.432;0.096;243.630;5.800;0.000;0.000;19.000
5/2/2007;15:14:00;1.436;0.098;244.020;5.800;0.000;0.000;18.000
5/2/2007;15:15:00;1.442;0.102;244.670;5.800;0.000;0.000;18.000
5/2/2007;15:16:00;1.560;0.240;244.420;6.400;0.000;0.000;18.000
5/2/2007;15:17:00;1.550;0.242;244.820;6.400;0.000;0.000;19.000
5/2/2007;15:18:00;1.520;0.204;244.540;6.200;0.000;0.000;18.000
5/2/2007;15:19:00;1.470;0.130;244.300;6.000;0.000;0.000;18.000
5/2/2007;15:20:00;1.468;0.130;244.290;6.000;0.000;0.000;19.000
5/2/2007;15:21:00;1.656;0.128;244.730;6.800;0.000;0.000;18.000
5/2/2007;15:22:00;1.748;0.126;244.550;7.000;0.000;0.000;18.000
5/2/2007;15:23:00;1.736;0.124;243.780;7.000;0.000;0.000;18.000
5/2/2007;15:24:00;1.736;0.124;244.010;7.000;0.000;0.000;19.000
5/2/2007;15:25:00;1.726;0.122;243.340;7.000;0.000;0.000;18.000
5/2/2007;15:26:00;1.720;0.118;242.870;7.000;0.000;0.000;18.000
5/2/2007;15:27:00;1.714;0.116;242.370;7.000;0.000;0.000;18.000
5/2/2007;15:28:00;1.708;0.114;242.020;7.000;0.000;0.000;18.000
5/2/2007;15:29:00;1.700;0.110;241.550;7.000;0.000;0.000;18.000
5/2/2007;15:30:00;1.666;0.066;241.400;6.800;0.000;0.000;18.000
5/2/2007;15:31:00;1.606;0.000;241.500;6.600;0.000;0.000;17.000
5/2/2007;15:32:00;1.612;0.000;241.910;6.600;0.000;0.000;18.000
5/2/2007;15:33:00;1.614;0.000;242.200;6.600;0.000;0.000;18.000
5/2/2007;15:34:00;1.616;0.000;242.380;6.600;0.000;0.000;18.000
5/2/2007;15:35:00;1.608;0.000;241.740;6.600;0.000;0.000;18.000
5/2/2007;15:36:00;1.612;0.000;241.980;6.600;0.000;0.000;18.000
5/2/2007;15:37:00;1.622;0.000;242.450;6.600;0.000;0.000;18.000
5/2/2007;15:38:00;1.624;0.000;242.400;6.600;0.000;0.000;18.000
5/2/2007;15:39:00;1.622;0.000;242.260;6.600;0.000;0.000;18.000
5/2/2007;15:40:00;1.608;0.000;241.480;6.600;0.000;0.000;18.000
5/2/2007;15:41:00;1.610;0.000;241.840;6.600;0.000;0.000;18.000
5/2/2007;15:42:00;1.614;0.000;242.180;6.600;0.000;0.000;18.000
5/2/2007;15:43:00;1.666;0.000;241.700;6.800;0.000;0.000;18.000
5/2/2007;15:44:00;1.678;0.096;240.710;7.000;0.000;1.000;17.000
5/2/2007;15:45:00;1.676;0.096;240.590;7.000;0.000;1.000;18.000
5/2/2007;15:46:00;1.692;0.102;241.950;7.000;0.000;2.000;18.000
5/2/2007;15:47:00;1.704;0.106;242.820;7.000;0.000;1.000;18.000
5/2/2007;15:48:00;1.704;0.106;242.750;7.000;0.000;2.000;18.000
5/2/2007;15:49:00;1.702;0.106;242.660;7.000;0.000;1.000;18.000
5/2/2007;15:50:00;1.706;0.108;242.900;7.000;0.000;1.000;18.000
5/2/2007;15:51:00;1.706;0.108;242.920;7.000;0.000;2.000;18.000
5/2/2007;15:52:00;1.794;0.204;242.760;7.400;0.000;1.000;18.000
5/2/2007;15:53:00;1.782;0.210;242.490;7.400;0.000;2.000;18.000
5/2/2007;15:54:00;1.788;0.214;243.020;7.400;0.000;1.000;19.000
5/2/2007;15:55:00;1.866;0.300;242.700;7.800;0.000;1.000;18.000
5/2/2007;15:56:00;1.874;0.338;241.500;7.800;0.000;2.000;17.000
5/2/2007;15:57:00;1.858;0.334;240.730;7.800;0.000;1.000;18.000
5/2/2007;15:58:00;1.850;0.332;240.510;7.800;0.000;1.000;18.000
5/2/2007;15:59:00;1.850;0.334;240.870;7.800;0.000;2.000;18.000
5/2/2007;16:00:00;1.844;0.334;241.060;7.600;0.000;1.000;17.000
5/2/2007;16:01:00;1.838;0.334;240.940;7.600;0.000;1.000;18.000
5/2/2007;16:02:00;1.844;0.338;241.520;7.600;0.000;2.000;18.000
5/2/2007;16:03:00;1.842;0.336;241.500;7.600;0.000;1.000;18.000
5/2/2007;16:04:00;1.794;0.264;241.610;7.400;0.000;1.000;18.000
5/2/2007;16:05:00;1.776;0.234;241.870;7.400;0.000;1.000;18.000
5/2/2007;16:06:00;1.776;0.236;242.020;7.400;0.000;1.000;18.000
5/2/2007;16:07:00;1.780;0.234;241.830;7.400;0.000;2.000;18.000
5/2/2007;16:08:00;1.772;0.230;241.210;7.400;0.000;1.000;17.000
5/2/2007;16:09:00;1.758;0.212;241.090;7.200;0.000;1.000;18.000
5/2/2007;16:10:00;1.676;0.094;241.000;6.800;0.000;1.000;18.000
5/2/2007;16:11:00;1.668;0.092;240.360;6.800;0.000;2.000;18.000
5/2/2007;16:12:00;0.820;0.108;242.400;3.800;0.000;1.000;4.000
5/2/2007;16:13:00;0.612;0.116;243.420;2.600;0.000;1.000;0.000
5/2/2007;16:14:00;0.548;0.000;243.760;2.200;0.000;0.000;0.000
5/2/2007;16:15:00;0.540;0.000;243.040;2.200;0.000;0.000;0.000
5/2/2007;16:16:00;0.536;0.000;243.230;2.200;0.000;0.000;0.000
5/2/2007;16:17:00;0.536;0.000;243.550;2.200;0.000;0.000;0.000
5/2/2007;16:18:00;0.536;0.000;243.630;2.200;0.000;0.000;0.000
5/2/2007;16:19:00;0.534;0.000;242.990;2.200;0.000;0.000;0.000
5/2/2007;16:20:00;0.534;0.000;243.150;2.200;0.000;0.000;0.000
5/2/2007;16:21:00;0.530;0.000;242.390;2.200;0.000;0.000;0.000
5/2/2007;16:22:00;0.534;0.000;241.850;2.200;0.000;0.000;0.000
5/2/2007;16:23:00;0.538;0.000;242.170;2.200;0.000;0.000;0.000
5/2/2007;16:24:00;0.538;0.000;242.590;2.200;0.000;0.000;0.000
5/2/2007;16:25:00;0.540;0.000;243.190;2.200;0.000;0.000;0.000
5/2/2007;16:26:00;0.540;0.000;242.930;2.200;0.000;0.000;0.000
5/2/2007;16:27:00;0.540;0.000;243.100;2.200;0.000;0.000;0.000
5/2/2007;16:28:00;0.540;0.000;242.850;2.200;0.000;0.000;0.000
5/2/2007;16:29:00;0.538;0.000;242.680;2.200;0.000;0.000;0.000
5/2/2007;16:30:00;0.536;0.000;242.330;2.200;0.000;0.000;0.000
5/2/2007;16:31:00;0.538;0.000;242.970;2.200;0.000;0.000;0.000
5/2/2007;16:32:00;0.534;0.000;243.220;2.200;0.000;0.000;0.000
5/2/2007;16:33:00;0.534;0.000;243.290;2.200;0.000;0.000;0.000
5/2/2007;16:34:00;0.534;0.000;243.120;2.200;0.000;0.000;0.000
5/2/2007;16:35:00;0.590;0.046;243.140;2.400;0.000;0.000;0.000
5/2/2007;16:36:00;0.644;0.126;242.990;2.600;0.000;0.000;0.000
5/2/2007;16:37:00;0.646;0.128;243.420;2.600;0.000;0.000;0.000
5/2/2007;16:38:00;0.732;0.224;243.530;3.200;0.000;0.000;0.000
5/2/2007;16:39:00;0.720;0.236;243.470;3.000;0.000;0.000;0.000
5/2/2007;16:40:00;0.722;0.238;243.840;3.000;0.000;0.000;0.000
5/2/2007;16:41:00;0.720;0.238;243.830;3.000;0.000;0.000;0.000
5/2/2007;16:42:00;0.716;0.236;243.470;3.000;0.000;0.000;0.000
5/2/2007;16:43:00;0.714;0.234;243.290;3.000;0.000;0.000;0.000
5/2/2007;16:44:00;0.710;0.234;243.080;3.000;0.000;0.000;0.000
5/2/2007;16:45:00;0.702;0.232;243.020;3.000;0.000;0.000;0.000
5/2/2007;16:46:00;0.700;0.234;243.270;3.000;0.000;0.000;0.000
5/2/2007;16:47:00;0.698;0.232;242.990;3.000;0.000;0.000;0.000
5/2/2007;16:48:00;0.696;0.232;242.830;3.000;0.000;0.000;0.000
5/2/2007;16:49:00;0.692;0.228;242.110;3.000;0.000;0.000;0.000
5/2/2007;16:50:00;0.634;0.142;242.630;2.600;0.000;0.000;0.000
5/2/2007;16:51:00;0.534;0.000;243.070;2.200;0.000;0.000;0.000
5/2/2007;16:52:00;0.540;0.000;243.460;2.200;0.000;0.000;0.000
5/2/2007;16:53:00;0.542;0.000;243.410;2.200;0.000;0.000;0.000
5/2/2007;16:54:00;0.544;0.000;243.840;2.200;0.000;0.000;0.000
5/2/2007;16:55:00;0.546;0.000;244.420;2.200;0.000;0.000;0.000
